panel,dataset,recall_tag,paper_metric,frontier_rank,case_name,group_tag,recall,qps_2p4ghz,s_mem_cycle,plot_input,point_within_xlim,data_status,source_experiment,test_record_ref,yaml_generator_ref,result_summarizer_ref,final_selection_script_ref,rtc_extraction_script_ref,case_manifest_ref,yaml_ref,yaml_sha256,stats_ref,stats_sha256,yaml_ef_search,yaml_queue_size,yaml_warmup_size,yaml_gt_k,yaml_k_neighbors,yaml_n_query_limit,yaml_n_parallel_query,yaml_mfnns_enable,yaml_early_exit_enable,yaml_lb_et_enable,yaml_row_policy,stats_recall,stats_mem_cycle,stats_num_query
T2I1M Recall@1,t2i1m,r1,R1@100,30,t2i1m_r1_mfnns_ef060_q120,broad,0.957,469518.286,5111622,1,1,measured_completed_simulator,20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/TEST_RECORD.md,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/generate_submit_frontier.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/summarize_frontier.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/case_manifest.tsv,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/yamls/t2i1m_r1_mfnns_ef060_q120.yaml,c9132d3d4995288c99e3c7f37985f6a764e940953bfd991028960d6db0923362,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/logs/t2i1m_r1_mfnns_ef060_q120_stats.yml,2c04957da651831376cfacd82bdd51b229ca391f095a00440271f37646be5fc2,60,120,119,100,1,1000,1000,1,0,1,OpenRowPolicy,0.957,5111622,1000
T2I1M Recall@1,t2i1m,r1,R1@100,31,t2i1m_r1_mfnns_ef060_q240,broad,0.962,357921.9766,6705372,1,1,measured_completed_simulator,20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/TEST_RECORD.md,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/generate_submit_frontier.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/summarize_frontier.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/case_manifest.tsv,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/yamls/t2i1m_r1_mfnns_ef060_q240.yaml,6642e14fbb84820772696f332b2e9df4dcabb6acee306e793e7ab5761fab64c0,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/logs/t2i1m_r1_mfnns_ef060_q240_stats.yml,b14b31c8a0126071b6924395efb7c2000749a19fefb02437ac6ca5f1125171a8,60,240,239,100,1,1000,1000,1,0,1,OpenRowPolicy,0.962,6705372,1000
T2I1M Recall@1,t2i1m,r1,R1@100,32,t2i1m_r1_mfnns_ef080_q160,broad,0.972,335252.1396,7158791,1,1,measured_completed_simulator,20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/TEST_RECORD.md,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/generate_submit_frontier.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/summarize_frontier.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/case_manifest.tsv,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/yamls/t2i1m_r1_mfnns_ef080_q160.yaml,6bb955432ea41b1844757080f8f7083f671f40a67f6497cbaa2bc93ddc2f7fa2,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/logs/t2i1m_r1_mfnns_ef080_q160_stats.yml,a203992d240abfb36980c5b469f9b01e8e5f753a86d0da1d38d615df29d18ee8,80,160,159,100,1,1000,1000,1,0,1,OpenRowPolicy,0.972,7158791,1000
T2I1M Recall@1,t2i1m,r1,R1@100,33,t2i1m_r1_mfnns_ef080_q320,broad,0.977,256077.9296,9372147,1,1,measured_completed_simulator,20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/TEST_RECORD.md,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/generate_submit_frontier.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/summarize_frontier.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/case_manifest.tsv,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/yamls/t2i1m_r1_mfnns_ef080_q320.yaml,79f51a1aa35dc0d07a9984f814ed1d9aacf3ad5631f39e1b8b4bd2806daa682c,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/logs/t2i1m_r1_mfnns_ef080_q320_stats.yml,0e0749a21cae03c69dec205422a17e4b2063796788b48eb6c36e9fc43b0965c0,80,320,319,100,1,1000,1000,1,0,1,OpenRowPolicy,0.977,9372147,1000
T2I1M Recall@1,t2i1m,r1,R1@100,34,t2i1m_r1_mfnns_ef100_q200,broad,0.978,254609.7358,9426191,1,1,measured_completed_simulator,20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/TEST_RECORD.md,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/generate_submit_frontier.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/summarize_frontier.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/case_manifest.tsv,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/yamls/t2i1m_r1_mfnns_ef100_q200.yaml,939b1d958ceb0284b85f71314168fa9626d527437534b7df7c5c41add0568ec9,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/logs/t2i1m_r1_mfnns_ef100_q200_stats.yml,adfafe70e6744693883512d0813bc9a88fa826e96ee118f2aefba74b9d31f17c,100,200,199,100,1,1000,1000,1,0,1,OpenRowPolicy,0.978,9426191,1000
T2I1M Recall@1,t2i1m,r1,R1@100,35,t2i1m_r1_mfnns_highef_lowqps_ef120_q240,highef_lowqps,0.984,203253.9088,11807891,1,1,measured_completed_simulator,20260613/004_sift_t2i_mfnns_lowef_subef_frontier,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/TEST_RECORD.md,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/scripts/generate_submit_t2i_mfnns_refine.py,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/scripts/summarize_mfnns_frontier.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/case_manifest.tsv,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/yamls/t2i1m_r1_mfnns_highef_lowqps_ef120_q240.yaml,601d7857b9beb4ae80559e8caac01780679669f0322b17e390ffd72fa2697fb0,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/logs/t2i1m_r1_mfnns_highef_lowqps_ef120_q240_stats.yml,0f1637e0203e51d087588ab56acb8d30a80da18557ff625b099978186627327a,120,240,239,100,1,1000,1000,1,0,1,OpenRowPolicy,0.984,11807891,1000
T2I1M Recall@1,t2i1m,r1,R1@100,36,t2i1m_r1_mfnns_highef_lowqps_ef120_q480,highef_lowqps,0.987,156772.4114,15308816,1,1,measured_completed_simulator,20260613/004_sift_t2i_mfnns_lowef_subef_frontier,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/TEST_RECORD.md,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/scripts/generate_submit_t2i_mfnns_refine.py,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/scripts/summarize_mfnns_frontier.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/case_manifest.tsv,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/yamls/t2i1m_r1_mfnns_highef_lowqps_ef120_q480.yaml,e6c0588e7633018e25c0480030c64c9df5f6366d0680c7fa57207e987bb2b38d,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/logs/t2i1m_r1_mfnns_highef_lowqps_ef120_q480_stats.yml,f67ef02034f51d202b7f4dda995ad4f424b01353b3276e0a94caaa7a60efa004,120,480,479,100,1,1000,1000,1,0,1,OpenRowPolicy,0.987,15308816,1000
T2I1M Recall@1,t2i1m,r1,R1@100,37,t2i1m_r1_mfnns_highef_lowqps_ef150_q600,highef_lowqps,0.989,120499.5732,19917083,1,1,measured_completed_simulator,20260613/004_sift_t2i_mfnns_lowef_subef_frontier,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/TEST_RECORD.md,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/scripts/generate_submit_t2i_mfnns_refine.py,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/scripts/summarize_mfnns_frontier.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/case_manifest.tsv,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/yamls/t2i1m_r1_mfnns_highef_lowqps_ef150_q600.yaml,343cbd89c0bb3d55e0c8875d048fb57a30e8f35bf70a10dad1c16b0ed86d59f6,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/logs/t2i1m_r1_mfnns_highef_lowqps_ef150_q600_stats.yml,f1cade17845faa5246f6974863c108fd46b858fbb9ad0244586e792331e61879,150,600,599,100,1,1000,1000,1,0,1,OpenRowPolicy,0.989,19917083,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,1,sift1m_r100_mfnns_lbqfill_ef001_q032,lbqfill,0.16676,8750437.522,274272,1,0,measured_completed_simulator,20260613/006_mfnns_ansmet_lbq_juno_focused,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/TEST_RECORD.md,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/generate_submit_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/case_manifest.tsv,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/yamls/sift1m_r100_mfnns_lbqfill_ef001_q032.yaml,dcf8f7c5bccba8fccd83159e41e86d9df1f412ffa844e521e011b41ba12f78b3,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/logs/sift1m_r100_mfnns_lbqfill_ef001_q032_stats.yml,de20743f40cc6c0c3894b6fc623d9a577d620845111cd1e8f48400bbf45a0156,1,32,31,100,100,1000,1000,1,0,1,OpenRowPolicy,0.16676,274272,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,2,sift1m_r100_mfnns_lowef_ef001_q001,lowef,0.16725,8695746.693,275997,1,0,measured_completed_simulator,20260612/003_sift_mfnns_lowef_subef_pareto,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/TEST_RECORD.md,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/generate_submit_sift_mfnns_refine.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/summarize_sift_mfnns_refine.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/case_manifest.tsv,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/yamls/sift1m_r100_mfnns_lowef_ef001_q001.yaml,eccf8245e512adb0c46bf92cd744306cc3f9c1f5af2a55b542b7e66b1a65de97,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/logs/sift1m_r100_mfnns_lowef_ef001_q001_stats.yml,de0c1558a0ab49e3c7543b7077450d8e655a552b894b4881fedfb78e648be4fd,1,1,0,100,100,1000,1000,1,0,1,OpenRowPolicy,0.16725,275997,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,3,sift1m_r100_mfnns_lbqfill_ef002_q032,lbqfill,0.3302,6048051.771,396822,1,0,measured_completed_simulator,20260613/006_mfnns_ansmet_lbq_juno_focused,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/TEST_RECORD.md,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/generate_submit_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/case_manifest.tsv,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/yamls/sift1m_r100_mfnns_lbqfill_ef002_q032.yaml,9544e59f740736cff5809160938888f819ebee6159ecd7b7204e597f033f9b47,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/logs/sift1m_r100_mfnns_lbqfill_ef002_q032_stats.yml,431d6d2be99fad40ce574fbe5acf9494d8ac1cabaf7490131f5f041dc2b89ee0,2,32,31,100,100,1000,1000,1,0,1,OpenRowPolicy,0.3302,396822,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,4,sift1m_r100_mfnns_lbqfill_ef002_q064,lbqfill,0.33083,6029817.447,398022,1,0,measured_completed_simulator,20260613/006_mfnns_ansmet_lbq_juno_focused,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/TEST_RECORD.md,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/generate_submit_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/case_manifest.tsv,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/yamls/sift1m_r100_mfnns_lbqfill_ef002_q064.yaml,ff6ced4e2530d2c674ced7c23d135fb753f7a10ef9f7bc7e9e93875cb06f3ff8,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/logs/sift1m_r100_mfnns_lbqfill_ef002_q064_stats.yml,fa2b4d7511d33d26c2f46252ed60c20cd86058eb6eaed3fd42e9828156149269,2,64,63,100,100,1000,1000,1,0,1,OpenRowPolicy,0.33083,398022,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,5,sift1m_r100_mfnns_lowef_ef002_q001,lowef,0.33293,5816109.168,412647,1,0,measured_completed_simulator,20260612/003_sift_mfnns_lowef_subef_pareto,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/TEST_RECORD.md,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/generate_submit_sift_mfnns_refine.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/summarize_sift_mfnns_refine.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/case_manifest.tsv,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/yamls/sift1m_r100_mfnns_lowef_ef002_q001.yaml,0659920e44b6c6884aa1f3c517ec60ca274044221fa3f09443e18004394572d1,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/logs/sift1m_r100_mfnns_lowef_ef002_q001_stats.yml,775fdb779afdd8cfac3aa527389cd94076400e9254727b519ac7935d169bff40,2,1,0,100,100,1000,1000,1,0,1,OpenRowPolicy,0.33293,412647,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,6,sift1m_r100_mfnns_lowef_ef003_q003,lowef,0.42973,4687298.593,512022,1,1,measured_completed_simulator,20260612/003_sift_mfnns_lowef_subef_pareto,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/TEST_RECORD.md,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/generate_submit_sift_mfnns_refine.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/summarize_sift_mfnns_refine.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/case_manifest.tsv,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/yamls/sift1m_r100_mfnns_lowef_ef003_q003.yaml,ec49b6f072baf21b0e881eab5921c6c8ec2c259c41a7359170a3ae5c2d2a83cf,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/logs/sift1m_r100_mfnns_lowef_ef003_q003_stats.yml,abaeb70c3e742b544bcd7709bf2c71695d4592b9a7ff5b99f85a9c533f205cdf,3,3,2,100,100,1000,1000,1,0,1,OpenRowPolicy,0.42973,512022,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,7,sift1m_r100_mfnns_lbqfill_ef003_q048,lbqfill,0.43005,4673606.973,513522,1,1,measured_completed_simulator,20260613/006_mfnns_ansmet_lbq_juno_focused,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/TEST_RECORD.md,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/generate_submit_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/case_manifest.tsv,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/yamls/sift1m_r100_mfnns_lbqfill_ef003_q048.yaml,61c4dacb78d7fba066439e636faabf6b86821899929e86515ad7289e4e3b940d,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/logs/sift1m_r100_mfnns_lbqfill_ef003_q048_stats.yml,491eca2f17b8d75b5119b8395da85e1e02ed3d61645b19d4a0fab8b62efac3af,3,48,47,100,100,1000,1000,1,0,1,OpenRowPolicy,0.43005,513522,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,8,sift1m_r100_mfnns_lbqfill_ef003_q096,lbqfill,0.43128,4617631.271,519747,1,1,measured_completed_simulator,20260613/006_mfnns_ansmet_lbq_juno_focused,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/TEST_RECORD.md,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/generate_submit_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/case_manifest.tsv,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/yamls/sift1m_r100_mfnns_lbqfill_ef003_q096.yaml,df3e0bbe242aa34aa5f9b6fbe0028c6bf193eaefe2d088235cded36de10578a4,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/logs/sift1m_r100_mfnns_lbqfill_ef003_q096_stats.yml,e0a61c591dc6d14a8a5daa38c282082ab0bbb0334c9fa1c20fca1b11f6c5e07a,3,96,95,100,100,1000,1000,1,0,1,OpenRowPolicy,0.43128,519747,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,9,sift1m_r100_mfnns_lowef_ef003_q001,lowef,0.43459,4364453.707,549897,1,1,measured_completed_simulator,20260612/003_sift_mfnns_lowef_subef_pareto,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/TEST_RECORD.md,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/generate_submit_sift_mfnns_refine.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/summarize_sift_mfnns_refine.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/case_manifest.tsv,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/yamls/sift1m_r100_mfnns_lowef_ef003_q001.yaml,6c054d332fd485d7495456d49a3ba2f1be67cd0c014fe98f6cb2ee57e9ec6a92,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/logs/sift1m_r100_mfnns_lowef_ef003_q001_stats.yml,9bf8542e6a64def8568bcad8788273b14d80c214af6d6232ca0ed3ea84b4d4e9,3,1,0,100,100,1000,1000,1,0,1,OpenRowPolicy,0.43459,549897,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,10,sift1m_r100_mfnns_lowef_ef004_q016,lowef,0.50176,4017597.075,597372,1,1,measured_completed_simulator,20260612/003_sift_mfnns_lowef_subef_pareto,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/TEST_RECORD.md,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/generate_submit_sift_mfnns_refine.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/summarize_sift_mfnns_refine.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/case_manifest.tsv,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/yamls/sift1m_r100_mfnns_lowef_ef004_q016.yaml,c031b2c9df995ec8f0a80675f1dbcb45b601db348b4509a1a21f1c90f7ea9d34,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/logs/sift1m_r100_mfnns_lowef_ef004_q016_stats.yml,d8f6c5ed9f2830afa499aacb2266d0f226437df2ad448853788df194cdaeeb56,4,16,15,100,100,1000,1000,1,0,1,OpenRowPolicy,0.50176,597372,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,11,sift1m_r100_mfnns_lowef_ef004_q002,lowef,0.50213,4016588.511,597522,1,1,measured_completed_simulator,20260612/003_sift_mfnns_lowef_subef_pareto,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/TEST_RECORD.md,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/generate_submit_sift_mfnns_refine.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/scripts/summarize_sift_mfnns_refine.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/case_manifest.tsv,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/yamls/sift1m_r100_mfnns_lowef_ef004_q002.yaml,71e7b4076d7851b8732272761cd129ac373f758a1b5d56e5d4ff8c7e89b6f69b,simulator/memory/20260612/003_sift_mfnns_lowef_subef_pareto/logs/sift1m_r100_mfnns_lowef_ef004_q002_stats.yml,37fe78847455a8da4fd1aba838bdcd52b1b3e7314a92a35facb18042e1e6fe89,4,2,1,100,100,1000,1000,1,0,1,OpenRowPolicy,0.50213,597522,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,12,sift1m_r100_mfnns_lbqfill_ef004_q032,lbqfill,0.50236,4006029.074,599097,1,1,measured_completed_simulator,20260613/006_mfnns_ansmet_lbq_juno_focused,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/TEST_RECORD.md,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/generate_submit_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/case_manifest.tsv,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/yamls/sift1m_r100_mfnns_lbqfill_ef004_q032.yaml,036d114a7aabd74b1c7eb05e06891857977699b7390ef538090f9d943b7177d8,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/logs/sift1m_r100_mfnns_lbqfill_ef004_q032_stats.yml,5a5d18414610b1d60d463f94418f3d46f426168ede3a6cb32db1bc2ef2d6fd4e,4,32,31,100,100,1000,1000,1,0,1,OpenRowPolicy,0.50236,599097,1000
SIFT1M Recall@100,sift1m,r100,R100@1000,13,sift1m_r100_mfnns_lbqfill_ef004_q064,lbqfill,0.50296,3989050.058,601647,1,1,measured_completed_simulator,20260613/006_mfnns_ansmet_lbq_juno_focused,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/TEST_RECORD.md,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/generate_submit_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/case_manifest.tsv,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/yamls/sift1m_r100_mfnns_lbqfill_ef004_q064.yaml,3aabfc539b586f399219d7fcf13b733c6993fc1ca5097119bcb45f8f1b798769,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/logs/sift1m_r100_mfnns_lbqfill_ef004_q064_stats.yml,5885d7876fb56c54c21428210e0edbc12a911d63139228f292e5e719aa5f19d2,4,64,63,100,100,1000,1000,1,0,1,OpenRowPolicy,0.50296,601647,1000
